,idx,ap_val,sa_val,bp_val,city_id,signal_idx,case,fault_cat,healthy/faulty,ap_fault,sa_fault,bp_fault
23228,23228,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23229,23229,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23230,23230,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23231,23231,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23232,23232,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23233,23233,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23234,23234,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23235,23235,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23236,23236,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23237,23237,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23238,23238,18.0,0.0,-0.3000000000000007,1,96,0,0,0,0,0,0
23239,23239,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23240,23240,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23241,23241,18.0,0.0,-0.3000000000000007,1,96,0,0,0,0,0,0
23242,23242,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23243,23243,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23244,23244,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23245,23245,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23246,23246,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23247,23247,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23248,23248,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23249,23249,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23250,23250,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23251,23251,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23252,23252,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23253,23253,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23254,23254,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23255,23255,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23256,23256,18.0,0.0,-0.3000000000000007,1,96,0,0,0,0,0,0
23257,23257,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23258,23258,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23259,23259,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23260,23260,18.0,0.0,0.0,1,96,0,0,0,0,0,0
23261,23261,18.0,0.15,0.0,1,96,0,0,0,0,0,0
23262,23262,18.0,0.15,0.0,1,96,0,0,0,0,0,0
23263,23263,18.0,0.3,0.0,1,96,0,0,0,0,0,0
23264,23264,18.0,0.3,0.0,1,96,0,0,0,0,0,0
23265,23265,18.0,0.3,0.0,1,96,0,0,0,0,0,0
23266,23266,18.0,0.45,0.0,1,96,0,0,0,0,0,0
23267,23267,18.0,0.45,0.0,1,96,0,0,0,0,0,0
23268,23268,18.0,0.45,0.0,1,96,0,0,0,0,0,0
23269,23269,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23270,23270,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23271,23271,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23272,23272,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23273,23273,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23274,23274,18.0,0.6,0.0,1,96,0,0,0,0,0,0
23275,23275,18.4,0.75,0.0,1,96,0,0,0,0,0,0
23276,23276,18.4,0.75,-0.3000000000000007,1,96,0,0,0,0,0,0
23277,23277,18.4,0.75,0.0,1,96,0,0,0,0,0,0
23278,23278,18.4,0.75,0.0,1,96,0,0,0,0,0,0
23279,23279,18.4,0.75,0.0,1,96,0,0,0,0,0,0
23280,23280,18.4,0.75,0.0,1,97,0,0,0,0,0,0
23281,23281,18.4,0.75,0.0,1,97,0,0,0,0,0,0
23282,23282,18.8,0.75,0.0,1,97,0,0,0,0,0,0
23283,23283,18.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23284,23284,18.8,0.75,0.0,1,97,0,0,0,0,0,0
23285,23285,18.8,0.75,0.0,1,97,0,0,0,0,0,0
23286,23286,18.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23287,23287,19.2,0.75,0.0,1,97,0,0,0,0,0,0
23288,23288,19.2,0.75,0.0,1,97,0,0,0,0,0,0
23289,23289,19.2,0.75,0.0,1,97,0,0,0,0,0,0
23290,23290,19.6,0.9,0.0,1,97,0,0,0,0,0,0
23291,23291,20.0,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23292,23292,20.8,0.9,0.0,1,97,0,0,0,0,0,0
23293,23293,21.2,0.9,0.0,1,97,0,0,0,0,0,0
23294,23294,21.2,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23295,23295,21.6,0.9,0.0,1,97,0,0,0,0,0,0
23296,23296,22.0,0.9,0.0,1,97,0,0,0,0,0,0
23297,23297,22.0,0.9,0.0,1,97,0,0,0,0,0,0
23298,23298,22.0,0.9,0.0,1,97,0,0,0,0,0,0
23299,23299,22.4,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23300,23300,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23301,23301,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23302,23302,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23303,23303,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23304,23304,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23305,23305,22.4,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23306,23306,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23307,23307,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23308,23308,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23309,23309,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23310,23310,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23311,23311,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23312,23312,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23313,23313,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23314,23314,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23315,23315,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23316,23316,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23317,23317,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23318,23318,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23319,23319,22.4,0.9,0.0,1,97,0,0,0,0,0,0
23320,23320,22.4,0.75,0.0,1,97,0,0,0,0,0,0
23321,23321,22.4,0.75,0.0,1,97,0,0,0,0,0,0
23322,23322,22.4,0.75,0.0,1,97,0,0,0,0,0,0
23323,23323,22.4,0.75,0.0,1,97,0,0,0,0,0,0
23324,23324,22.4,0.75,0.0,1,97,0,0,0,0,0,0
23325,23325,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23326,23326,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23327,23327,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23328,23328,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23329,23329,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23330,23330,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23331,23331,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23332,23332,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23333,23333,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23334,23334,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23335,23335,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23336,23336,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23337,23337,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23338,23338,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23339,23339,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23340,23340,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23341,23341,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23342,23342,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23343,23343,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23344,23344,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23345,23345,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23346,23346,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23347,23347,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23348,23348,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23349,23349,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23350,23350,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23351,23351,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23352,23352,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23353,23353,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23354,23354,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23355,23355,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23356,23356,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23357,23357,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23358,23358,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23359,23359,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23360,23360,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23361,23361,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23362,23362,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23363,23363,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23364,23364,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23365,23365,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23366,23366,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23367,23367,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23368,23368,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23369,23369,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23370,23370,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23371,23371,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23372,23372,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23373,23373,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23374,23374,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23375,23375,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23376,23376,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23377,23377,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23378,23378,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23379,23379,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23380,23380,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23381,23381,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23382,23382,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23383,23383,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23384,23384,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23385,23385,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23386,23386,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23387,23387,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23388,23388,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23389,23389,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23390,23390,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23391,23391,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23392,23392,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23393,23393,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23394,23394,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23395,23395,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23396,23396,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23397,23397,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23398,23398,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23399,23399,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23400,23400,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23401,23401,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23402,23402,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23403,23403,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23404,23404,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23405,23405,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23406,23406,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23407,23407,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23408,23408,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23409,23409,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23410,23410,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23411,23411,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23412,23412,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23413,23413,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23414,23414,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23415,23415,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23416,23416,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23417,23417,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23418,23418,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23419,23419,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23420,23420,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23421,23421,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23422,23422,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23423,23423,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23424,23424,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23425,23425,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23426,23426,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23427,23427,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23428,23428,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23429,23429,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23430,23430,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23431,23431,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23432,23432,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23433,23433,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23434,23434,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23435,23435,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23436,23436,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23437,23437,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23438,23438,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23439,23439,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23440,23440,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23441,23441,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23442,23442,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23443,23443,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23444,23444,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23445,23445,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23446,23446,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23447,23447,22.8,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23448,23448,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23449,23449,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23450,23450,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23451,23451,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23452,23452,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23453,23453,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23454,23454,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23455,23455,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23456,23456,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23457,23457,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23458,23458,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23459,23459,22.8,0.9,-0.3000000000000007,1,97,0,0,0,0,0,0
23460,23460,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23461,23461,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23462,23462,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23463,23463,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23464,23464,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23465,23465,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23466,23466,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23467,23467,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23468,23468,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23469,23469,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23470,23470,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23471,23471,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23472,23472,22.8,0.75,0.0,1,97,0,0,0,0,0,0
23473,23473,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23474,23474,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23475,23475,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23476,23476,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23477,23477,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23478,23478,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23479,23479,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23480,23480,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23481,23481,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23482,23482,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23483,23483,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23484,23484,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23485,23485,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23486,23486,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23487,23487,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23488,23488,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23489,23489,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23490,23490,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23491,23491,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23492,23492,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23493,23493,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23494,23494,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23495,23495,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23496,23496,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23497,23497,22.8,0.6,-0.3000000000000007,1,97,0,0,0,0,0,0
23498,23498,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23499,23499,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23500,23500,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23501,23501,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23502,23502,22.8,0.45,-0.3000000000000007,1,97,0,0,0,0,0,0
23503,23503,22.8,0.45,0.0,1,97,0,0,0,0,0,0
23504,23504,22.8,0.45,0.0,1,97,0,0,0,0,0,0
23505,23505,22.8,0.3,0.0,1,97,0,0,0,0,0,0
23506,23506,22.8,0.3,0.0,1,97,0,0,0,0,0,0
23507,23507,22.8,0.15,0.0,1,97,0,0,0,0,0,0
23508,23508,22.8,0.0,0.0,1,97,0,0,0,0,0,0
23509,23509,22.8,0.0,-0.3000000000000007,1,97,0,0,0,0,0,0
23510,23510,22.8,0.0,0.0,1,97,0,0,0,0,0,0
23511,23511,22.8,0.15,-0.3000000000000007,1,97,0,0,0,0,0,0
23512,23512,22.8,0.3,0.0,1,97,0,0,0,0,0,0
23513,23513,22.8,0.45,-0.3000000000000007,1,97,0,0,0,0,0,0
23514,23514,22.8,0.6,0.0,1,97,0,0,0,0,0,0
23515,23515,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23516,23516,22.8,0.75,-0.3000000000000007,1,97,0,0,0,0,0,0
23517,23517,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23518,23518,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23519,23519,22.8,0.9,0.0,1,97,0,0,0,0,0,0
23520,23520,22.8,1.05,-0.3000000000000007,1,98,0,0,0,0,0,0
23521,23521,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23522,23522,22.8,1.05,-0.3000000000000007,1,98,0,0,0,0,0,0
23523,23523,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23524,23524,22.8,1.05,-0.3000000000000007,1,98,0,0,0,0,0,0
23525,23525,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23526,23526,22.8,1.05,-0.3000000000000007,1,98,0,0,0,0,0,0
23527,23527,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23528,23528,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23529,23529,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23530,23530,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23531,23531,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23532,23532,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23533,23533,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23534,23534,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23535,23535,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23536,23536,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23537,23537,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23538,23538,22.8,1.05,-0.3000000000000007,1,98,0,0,0,0,0,0
23539,23539,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23540,23540,22.8,1.05,0.0,1,98,0,0,0,0,0,0
23541,23541,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23542,23542,22.8,0.9,-0.3000000000000007,1,98,0,0,0,0,0,0
23543,23543,22.8,0.9,-0.3000000000000007,1,98,0,0,0,0,0,0
23544,23544,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23545,23545,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23546,23546,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23547,23547,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23548,23548,22.8,0.9,0.0,1,98,0,0,0,0,0,0
23549,23549,22.8,0.75,0.0,1,98,0,0,0,0,0,0
23550,23550,22.8,0.75,0.0,1,98,0,0,0,0,0,0
23551,23551,22.8,0.6,0.0,1,98,0,0,0,0,0,0
23552,23552,22.8,0.6,0.0,1,98,0,0,0,0,0,0
23553,23553,22.8,0.6,-0.3000000000000007,1,98,0,0,0,0,0,0
23554,23554,22.8,0.45,0.0,1,98,0,0,0,0,0,0
23555,23555,22.8,0.45,0.0,1,98,0,0,0,0,0,0
23556,23556,22.8,0.45,0.0,1,98,0,0,0,0,0,0
23557,23557,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23558,23558,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23559,23559,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23560,23560,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23561,23561,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23562,23562,22.8,0.3,-0.3000000000000007,1,98,0,0,0,0,0,0
23563,23563,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23564,23564,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23565,23565,22.8,0.3,-0.3000000000000007,1,98,0,0,0,0,0,0
23566,23566,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23567,23567,22.8,0.3,0.0,1,98,0,0,0,0,0,0
23568,23568,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23569,23569,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23570,23570,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23571,23571,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23572,23572,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23573,23573,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23574,23574,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23575,23575,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23576,23576,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23577,23577,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23578,23578,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23579,23579,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23580,23580,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23581,23581,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23582,23582,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23583,23583,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23584,23584,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23585,23585,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23586,23586,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23587,23587,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23588,23588,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23589,23589,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23590,23590,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23591,23591,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23592,23592,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23593,23593,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23594,23594,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23595,23595,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23596,23596,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23597,23597,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23598,23598,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23599,23599,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23600,23600,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23601,23601,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23602,23602,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23603,23603,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23604,23604,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23605,23605,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23606,23606,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23607,23607,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23608,23608,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23609,23609,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23610,23610,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23611,23611,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23612,23612,22.8,0.15,-0.3000000000000007,1,98,0,0,0,0,0,0
23613,23613,22.8,0.15,-0.3000000000000007,1,98,0,0,0,0,0,0
23614,23614,22.8,0.15,0.0,1,98,0,0,0,0,0,0
23615,23615,22.4,0.15,0.0,1,98,0,0,0,0,0,0
23616,23616,21.6,0.15,0.0,1,98,0,0,0,0,0,0
23617,23617,20.0,0.15,0.0,1,98,0,0,0,0,0,0
23618,23618,18.8,0.15,0.0,1,98,0,0,0,0,0,0
23619,23619,17.2,0.15,0.0,1,98,0,0,0,0,0,0
23620,23620,15.6,0.0,0.0,1,98,0,0,0,0,0,0
23621,23621,14.0,0.0,0.0,1,98,0,0,0,0,0,0
23622,23622,12.8,0.0,0.0,1,98,0,0,0,0,0,0
23623,23623,11.2,0.0,-0.3000000000000007,1,98,0,0,0,0,0,0
23624,23624,10.4,0.15,0.0,1,98,0,0,0,0,0,0
23625,23625,9.2,0.15,0.0,1,98,0,0,0,0,0,0
23626,23626,8.4,0.3,0.0,1,98,0,0,0,0,0,0
23627,23627,8.0,0.45,0.0,1,98,0,0,0,0,0,0
